,"ADSC","4960","UNGRAD RESEARCH ADS",,"07519","DUBERSTEIN",,5,3,,,
,"ADSC","4960","UNGRAD RESEARCH ADS",,"07527","AZAIN",,10,0,,,
,"ADSC","4960","UNGRAD RESEARCH ADS",,"17514","DOVE",,5,0,,,
,"ADSC","4960","UNGRAD RESEARCH ADS",,"37515","STEWART",,5,0,,,
,"ADSC","4960","UNGRAD RESEARCH ADS",,"37529","PRINGLE",,20,0,,,
,"ADSC","4960","UNGRAD RESEARCH ADS",,"45543","BAILE",,5,1,,,
,"ADSC","4960","UNGRAD RESEARCH ADS",,"47524","STELZLENI",,5,0,,,
,"ADSC","4960","UNGRAD RESEARCH ADS",,"57516","GRAVES",,5,0,,,
,"ADSC","4960","UNGRAD RESEARCH ADS",,"77517","NICKERSON",,10,1,,,
,"ADSC","4960","UNGRAD RESEARCH ADS",,"97521","HURLEY",,5,0,,,
,"ADSC","6370","MONOGASTRIC NUTR",,"07561","AZAIN",,20,12,,,
,"ADSC","6390","EQUINE NUTRITION",,"69128","DUBERSTEIN",,5,4,,,
,"ADSC","6430","EQUINE EXER PHYS",,"97583","TURNER",,10,6,,,
,"ADSC","6890","ADV MEAT SCI",,"53428","STELZLENI",,20,11,,,
,"ADSC","7000","MASTER'S RESEARCH",,"02865","GRAVES",,10,1,,,
,"ADSC","7000","MASTER'S RESEARCH",,"07754","MISZTAL",,10,0,,,
,"ADSC","7000","MASTER'S RESEARCH",,"09309","NICKERSON",,5,1,,,
,"ADSC","7000","MASTER'S RESEARCH",,"14866","AZAIN",,5,1,,,
,"ADSC","7000","MASTER'S RESEARCH",,"17755","STELZLENI",,5,5,,,
,"ADSC","7000","MASTER'S RESEARCH",,"37756","TURNER",,5,0,,,
,"ADSC","7000","MASTER'S RESEARCH",,"47586","WEST",,5,2,,,
,"ADSC","7000","MASTER'S RESEARCH",,"49306","BERNARD",,5,0,,,
,"ADSC","7000","MASTER'S RESEARCH",,"57757","DUBERSTEIN",,5,1,,,
,"ADSC","7000","MASTER'S RESEARCH",,"57760","BAILE",,5,0,,,
,"ADSC","7000","MASTER'S RESEARCH",,"69307","GRAVES",,5,1,,,
,"ADSC","7000","MASTER'S RESEARCH",,"69310","PRINGLE",,10,3,,,
,"ADSC","7000","MASTER'S RESEARCH",,"77758","STICE",,25,3,,,
,"ADSC","7000","MASTER'S RESEARCH",,"89308","REKAYA",,5,1,,,
,"ADSC","7000","MASTER'S RESEARCH",,"97759","WEST",,10,0,,,
,"ADSC","7300","MASTER'S THESIS",,"09312","BERNARD",,5,0,,,
,"ADSC","7300","MASTER'S THESIS",,"22866","GRAVES",,10,2,,,
,"ADSC","7300","MASTER'S THESIS",,"33427","STELZLENI",,10,5,,,
,"ADSC","7300","MASTER'S THESIS",,"46126","STICE",,5,1,,,
,"ADSC","7300","MASTER'S THESIS",,"62921","NICKERSON",,5,1,,,
,"ADSC","7300","MASTER'S THESIS",,"89311","WEST",,5,1,,,
,"ADSC","7990","TEACH PRACTICUM",,"06017","PRINGLE",,5,2,,,
,"ADSC","7990","TEACH PRACTICUM",,"35677","TURNER",,5,2,,,
,"ADSC","7990","TEACH PRACTICUM",,"36070","STELZLENI",,5,1,,,
,"ADSC","7990","TEACH PRACTICUM",,"46059","DUBERSTEIN",,5,1,,,
,"ADSC","7990","TEACH PRACTICUM",,"96106","DOVE",,6,3,,,
,"ADSC","8000","STAT GENETICS",,"56040","REKAYA",,10,4,,,
,"ADSC","8700","SPEC PROB IN ADS I",,"25475","AZAIN",,30,4,,,
,"ADSC","8700","SPEC PROB IN ADS I",,"26058","DUBERSTEIN",,5,1,,,
,"ADSC","8700","SPEC PROB IN ADS I",,"52599","WEST",,10,2,,,
,"ADSC","8700","SPEC PROB IN ADS I",,"72717","NICKERSON",,5,2,,,
,"ADSC","8710","SPEC PROB IN ADS II",,"96333","PRINGLE",,5,1,,,
,"ADSC","8800","GRADUATE SEMINAR",,"02808","WEST",,10,0,,,
,"ADSC","8800","GRADUATE SEMINAR",,"32620","STELZLENI",,5,0,,,
,"ADSC","8800","GRADUATE SEMINAR",,"42867","GRAVES",,10,1,,,
,"ADSC","8800","GRADUATE SEMINAR",,"52621","AZAIN",,20,0,,,
,"ADSC","8800","GRADUATE SEMINAR",,"85481","DUBERSTEIN",,10,0,,,
,"ADSC","8886","CUR LIT ANIM BREED",,"56250","REKAYA",,15,0,,,
,"ADSC","8888","CUR LIT STEM CELL",,"25007","WEST",,50,16,,,
,"ADSC","9000","DOCTORAL RESEARCH",,"13698","MISZTAL",,5,4,,,
,"ADSC","9000","DOCTORAL RESEARCH",,"32598","WEST",,10,3,,,
,"ADSC","9000","DOCTORAL RESEARCH",,"65673","BERNARD",,5,1,,,
,"ADSC","9000","DOCTORAL RESEARCH",,"76038","REKAYA",,10,1,,,
,"ADSC","9000","DOCTORAL RESEARCH",,"85495","STICE",,10,7,,,
,"ADSC","9300","DOCT DISSERTATION",,"35324","BERNARD",,10,1,,,
